Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_PWBNH_30437_1,SE/BII_Road_Path_Drain_DHS complex,"Repairing renovation of road, path and drain under the DHS complex for qtr. No.241, 242, 243, 247, 252, 256, 258, 260, 261, 262 and 319","Repairing renovation of road, path and drain under the DHS complex for qtr. No.241, 242, 243, 247, 252, 256, 258, 260, 261, 262 and 319",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,13-Apr-2023 12:00 PM,17-Apr-2023 12:00 PM ,180.0,No ,No,Online,29-Apr-2023 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,Hengerabari Guwahati,781036.0,2.0,"87,50,254",Sri Dilip Kumar Deka,8741696.0,Rejected-Technical,20-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30550_1,DDTBDS/2023-24/HFWD/Dhemaji/37,"Estimate For Repair and Renovation of CHC Building at Gogamukh, District-Dhemaji, Assam for the year 2022-23","Estimate For Repair and Renovation of CHC Building at Gogamukh, District-Dhemaji, Assam for the year 2022-23",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,19-Apr-2023 03:00 PM,NA ,180.0,No ,No,Online,02-May-2023 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH,GOGAMUKH,787026.0,2.0,"47,61,000",Moni Chutia,4988578.0,Rejected-AOC,16-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||Lakhimpur Circle - PWBNH
2023_PWBNH_30562_1,SE/BII_CCTV_Civil_Janata Bhawan,"Installation of CCTV cameras under Integrated Video Surveillance system at Janata Bhawan, Dispur (Civil Works)","Installation of CCTV cameras under Integrated Video Surveillance system at Janata Bhawan, Dispur (Civil Works)",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,25-Apr-2023 12:00 PM,27-Apr-2023 12:00 PM ,180.0,No ,No,Online,10-May-2023 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Dispur, Guwahati",781006.0,2.0,"61,29,292",DIGANTA THAKURIA,6129292.0,Accepted-AOC,18-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2023_PWBNH_30565_1,SBC/CS/2023-24/02/263/Gr-I,Repairrenovation of 150 Seated Girls Hostel Nascent Hostel at SMCH Silchar GrI,"Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Apr-2023 09:00 AM,24-Apr-2023 12:00 PM ,180.0,No ,No,Online,27-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SMCH Silchar,788014.0,2.0,"1,87,71,838",BAYAJ UDDIN MAZUMDER,18771836.47,Accepted-AOC,18-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30566_1,SBC/CS/2023-24/02/263/Gr-II,Vertical extension of First floor of the existing RCC building of the institute of Pharmacy SMCH Silchar GrII,"Civil, Sanitary Water supply and Electrical Work",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,20-Apr-2023 09:00 AM,24-Apr-2023 12:00 PM ,180.0,No ,No,Online,27-Apr-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SMCHSilchar,788014.0,2.0,"1,37,72,006",BAYAJ UDDIN MAZUMDER,13772005.1,Rejected-AOC,18-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH
2023_PWBNH_30597_1,TECH/U_BDTD/BLDG/IFB/2023 24/01 Dated 24.04.2023,"Construction of Waiting Shed, Flag Hoisting platform and earth filling at Bhergaon perade Ground and Beautification of Sub-Divisional Office campus at Bhergaon under GAD for the year 2022-23, Dist.- Udalguri (BTAD), Assam","Construction of Waiting Shed, Flag Hoisting platform and earth filling at Bhergaon perade Ground and Beautification of Sub-Divisional Office campus at Bhergaon under GAD for the year 2022-23, Dist.- Udalguri (BTAD), Assam",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,26-Apr-2023 12:00 PM,28-Apr-2023 02:00 PM ,180.0,No ,No,Online,02-May-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Bhergaon,784528.0,2.0,"91,54,292",LANKESWAR RABHA,9154292.0,Rejected-AOC,25-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_30636_1,DGETBD_Office Bldg_SHTO_Assam_Narengi,"Repairing Renovation of the Office Building of SHTO, Assam, Narengi, Guwahati-71","Repairing Renovation of the Office Building of SHTO, Assam, Narengi, Guwahati-71",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,29-Apr-2023 10:00 AM,02-May-2023 12:00 PM ,180.0,No ,No,Online,16-May-2023 12:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||Dispur Ghy East Teritorial Building Division,Narengi Guwahati,781071.0,2.0,"29,55,584",ARIF ALI,2954169.0,Accepted-AOC,31-May-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||Dispur Ghy East Teritorial Building Division
2023_PWD_28593_1,SE/CSRC/NIT and DNIT/6B/1214,"Improvement of Rongagarah Road under fund assistance from ONGC Ltd for the year 2022-23 (Ch.0.00 m to Ch.1000.00 m) under Nazira and Amguri Territorial Road Division, Nazira. PKG NO. SE/CSRC/2022-23/NATRD /ONGCL/NAZIRA/01","Improvement of Rongagarah Road under fund assistance from ONGC Ltd for the year 2022-23 (Ch.0.00 m to Ch.1000.00 m) under Nazira and Amguri Territorial Road Division, Nazira. PKG NO. SE/CSRC/2022-23/NATRD /ONGCL/NAZIRA/01",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 10:00 AM,NA ,180.0,No ,No,Online,27-Jan-2023 01:00 PM,Public Works Roads Department,Nazira,785685.0,2.0,"54,14,478",seema konwar,5143754.0,Rejected-AOC,06-May-2023,AOC,Public Works Roads Department
2023_PWD_28602_1,CE/DEV/TB/235/2022-23/13,MMPPNA_22_23_108 Construction of road from Nijgarubandha to No-1 Dhanmara Road via Patidoi Bherali (From Ch. 0.00m to 3620.00m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23,"MMPPNA_22_23_108 Construction of road from Nijgarubandha to No-1 Dhanmara Road via Patidoi Bherali (From Ch. 0.00m to 3620.00m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Dhekia",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2023 05:00 PM,17-Jan-2023 12:00 PM ,180.0,No ,No,Online,27-Jan-2023 02:30 PM,Public Works Roads Department,Dhekiajuli,781003.0,2.0,"2,23,00,000",KIRTEE KAMAL TAMULI,23936000.0,Accepted-AOC,08-May-2023,AOC,Public Works Roads Department
2023_PWD_28602_11,CE/DEV/TB/235/2022-23/13,MMPPNA_22_23_394 Construction of Bishnupur to Burahadoi L.P. school (Harnath) Path road (Burha to Jayantipur) from Ch. 0.00km to Ch.5.05km including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022,MMPPNA_22_23_394 Construction of Bishnupur to Burahadoi L.P. school (Harnath) Path road (Burha to Jayantipur) from Ch. 0.00km to Ch.5.05km including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2023 06:00 PM,17-Jan-2023 12:00 PM ,180.0,No ,No,Online,27-Jan-2023 02:30 PM,Public Works Roads Department,Sipajhar,781003.0,2.0,"4,00,55,000",KUMARJIT DAS,38337500.0,Accepted-AOC,05-May-2023,AOC,Public Works Roads Department
2023_PWD_28602_2,CE/DEV/TB/235/2022-23/13,"MMPPNA_22_23_110 Construction of road from Alisinga to Bogipukhuri (Lakhinarayan Mandir) (From Ch. 0.00m to 3180.00m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Dhekiajuli LAC","MMPPNA_22_23_110 Construction of road from Alisinga to Bogipukhuri (Lakhinarayan Mandir) (From Ch. 0.00m to 3180.00m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Dhekiajuli LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2023 05:00 PM,17-Jan-2023 12:00 PM ,180.0,No ,No,Online,27-Jan-2023 02:30 PM,Public Works Roads Department,Dhekiajuli,781003.0,2.0,"2,07,05,000",M/S BHARVIKA INFRASTRUCTURE,22125318.0,Accepted-AOC,26-May-2023,AOC,Public Works Roads Department
2023_PWD_28602_3,CE/DEV/TB/235/2022-23/13,"MMPPNA_22_23_112 Construction of road from (i) Mazgaonpathar to Posabasti via Dipabasti (From Ch. 0.00m to 2050.00m), (ii) Mazgaonpathar to Hugrajuligaon (From Ch. 0.00m to 1010.00m) (iii) Akabil to Bhutia Ali Link Road via Holy Family Church","MMPPNA_22_23_112 Construction of road from (i) Mazgaonpathar to Posabasti via Dipabasti (From Ch. 0.00m to 2050.00m), (ii) Mazgaonpathar to Hugrajuligaon (From Ch. 0.00m to 1010.00m) (iii) Akabil to Bhutia Ali Link Road via Holy Family Church",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2023 05:00 PM,17-Jan-2023 12:00 PM ,180.0,No ,No,Online,27-Jan-2023 02:30 PM,Public Works Roads Department,Dhekiajuli,781003.0,2.0,"3,47,82,000",BHASKAR JYOTI HALOI,35853500.0,Not Admitted-Fee/PreQual/Technical,06-May-2023,AOC,Public Works Roads Department
2023_PWD_28602_4,CE/DEV/TB/235/2022-23/13,"MMPPNA_22_23_113 Construction of road from Bhelouguri RCC Bridge to Hugrajuli center (From Ch. 0.00m to 3405.00m) under Barchalla Dhekiajuli Territorial Road Division, Dhekiajuli including routine maintenance for 4 (four) years under","MMPPNA_22_23_113 Construction of road from Bhelouguri RCC Bridge to Hugrajuli center (From Ch. 0.00m to 3405.00m) under Barchalla Dhekiajuli Territorial Road Division, Dhekiajuli including routine maintenance for 4 (four) years under Mukhya Mantri",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2023 05:00 PM,17-Jan-2023 12:00 PM ,180.0,No ,No,Online,27-Jan-2023 02:30 PM,Public Works Roads Department,Dhekiajuli,781003.0,2.0,"3,22,99,000",DEEPAK KUMAR BUCHA,33191148.0,Rejected-AOC,30-May-2023,AOC,Public Works Roads Department
2023_PWD_28602_6,CE/DEV/TB/235/2022-23/13,MMPPNA_22_23_478 Construction of road from (i) Medipam Lokendra Limbu house to Udai Limbu House (From Ch. 0.00m to 3645.00m) (ii) Madhuribeel Dakhinpat satra road via Basudeb Barnamghar (From Ch. 0.00m to 995.00m) including routine maintenance for,MMPPNA_22_23_478 Construction of road from (i) Medipam Lokendra Limbu house to Udai Limbu House (From Ch. 0.00m to 3645.00m) (ii) Madhuribeel Dakhinpat satra road via Basudeb Barnamghar (From Ch. 0.00m to 995.00m) including routine maintenance for,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2023 05:00 PM,17-Jan-2023 12:00 PM ,180.0,No ,No,Online,27-Jan-2023 02:30 PM,Public Works Roads Department,Dhekiajuli,781003.0,2.0,"3,03,36,000",BICHITRA BASUMATARY,32230985.0,Rejected-AOC,20-May-2023,AOC,Public Works Roads Department
2023_PWD_28610_10,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Duliajan /1,Construction and Upgradation of T dyke along the River Bank of Tingrai river from Amulguri Tea Estate to Tingraimukh (Phase-1) (L 5.40 Km from Ch.0.00m to 5400.00m) under RIDF-XXVIII for the year 2022-23 of District Dibrugarh (Duliajan LAC),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 04:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Duliajan,786602.0,2.0,"8,18,10,000",Ranjan Dutta,73629000.0,Rejected-AOC,02-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_11,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Patacharkuchi /1,Construction of Road cum Embankment on M/E along L/B of River Pahumara for the year 2022-23 under RIDF-XXVIII of NABARD,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 04:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Patacharkuchi,781326.0,2.0,"16,27,85,000",Puberun Real Estate Pvt. Ltd.,146506500.0,Rejected-AOC,15-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_2,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/Amguri/1,Construction of Jhanji Bund R/Bank from NH-37 to Tamulichiga PWD road (Ch.0.00m to Ch.3800.00m) 3.80Km under RIDF-XXVIII (Mukhya Mantri Mathauri Pakikaran Achani) for the year 2022-23 of District Sivasagar District(Amguri LAC),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 12:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Amguri,785683.0,2.0,"6,32,34,300",ADITYA DOWARAH,56910870.0,Rejected-AOC,18-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_3,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Gauripur /1,Improvement and Upgradation of Lowkhowa road cum bund on the Left Bank of river Gadadhar under Mukhya Mantri Mothauri Pokikaran Achani under RIDF-XXVIII of NABARD for the year 2022-23 (24 No Gauripur LAC) (Length2.550 Km),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 12:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Gauripur,783331.0,2.0,"3,85,92,000",Foyzal Hoque,34732800.0,Rejected-AOC,24-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_4,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Jaleswar /1,Construction of Road cum Embankment on Brahmaputra Dyke (Left Bank) from Kharmuja to Nichinpur (Ch.28150.00m to Ch.30150.00m) under RIDF-XXVIII of NABARD for the year 2022-23 in 39-Jaleswar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 12:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Jaleswar,783132.0,2.0,"3,50,00,000",Merajul Haque,31500000.0,Rejected-AOC,31-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_5,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Hailakandi /1,Construction of Embankment cum Road along left bank of river Katakhal from Bishnupur to Gaglacherra(From Ch.298.00m to Ch.2850.00m) under RIDF-28 of NABARD for the year 2022-23 under Hailakandi District TRD Hailakandi Length 2.552Km.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 12:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Hailakandi,788151.0,2.0,"3,86,62,600",BINNI CONSTRUCTION PVT LTD,34796340.0,Rejected-AOC,24-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_7,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Barkhetri /1,Construction of R/B embankment of river Pagladia from Barmurikona to Bijulighat (Barkhetri portion) under RIDF-XXVIII of NABARD for the year 2022-23,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 12:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Barkhetri,781303.0,2.0,"11,81,70,000",Dilip Kumar Barman,106353000.0,Rejected-AOC,08-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28610_9,CE/Comn/1/RIDF-28/22-23/1_RIDF,RE/RIDF-XXVIII/ Mazbat /1,Construction of Golandi river R/B embankment from Rowta Udalguri road RCC bridge to Kathalguri under RIDF-XXVIII for the year 2022-23 of Udalguri District under Mukhya Mantri Mathauri Pakikaran Achani in Mazbat LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,05-Jan-2023 04:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Mazbat,784507.0,2.0,"2,87,85,000",MEERA DAIMARI,25906500.0,Rejected-AOC,24-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28619_1,CE/Comn/1/RIDF-28/21-22/1_RIDF,RE/RIDF-XXVIII/Bhawanipur/1,Construction of Road cum Embankment on M/E along R/B of River Rupahi under RIDF-XXVIII of NABARD for the year 2022-23,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2023 06:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Bhawanipur,743270.0,2.0,"6,03,11,500",Birendra Kr. Prasad,54280350.0,Accepted-AOC,17-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28619_2,CE/Comn/1/RIDF-28/21-22/1_RIDF,RE/RIDF-XXVIII/ Dibrugarh /1,Construction of road on embankment of river Brahmaputra adjoining to Dibrugarh Town at Aithan Bund from DTP Dyke near Mohanaghat to Matikata from Ch. 0.00km to Ch. 2.70Km under RIDF-XXVIII of NABARD for the year 2022-23 in Dibrugarh LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2023 06:00 PM,NA ,180.0,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,dibrugarh,786005.0,2.0,"4,09,05,000",AM CONSTRUCTION,40700340.72,Not Admitted-Fee/PreQual/Technical,24-May-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2023_PWD_28624_1,CE/DEV/TB/235/2022-23/16,"MMPPNA_22_23_07 Construction of road from (i) Ujani Bharalua to Raghubari Ch. 0.00km to Ch.0.90km (L 0.90km), (ii) Potuachella Podumoni Ali from Ch. 0.00km to Ch.0. 790 km (L 0.79km), (iii) 496 km of NH-37 to Baruati Pt.2 from Ch.0.00 km to Ch.0.998","MMPPNA_22_23_07 Construction of road from (i) Ujani Bharalua to Raghubari Ch. 0.00km to Ch.0.90km (L 0.90km), (ii) Potuachella Podumoni Ali from Ch. 0.00km to Ch.0. 790 km (L 0.79km), (iii) 496 km of NH-37 to Baruati Pt.2 from Ch.0.00 km to Ch.0.998",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Jan-2023 06:00 PM,10-Jan-2023 12:00 PM ,180.0,No ,No,Online,19-Jan-2023 02:00 PM,Public Works Roads Department,Amguri,781003.0,2.0,"3,82,18,000",CHIRANJIT GOGOI,40026000.0,Not Admitted-Fee/PreQual/Technical,19-May-2023,AOC,Public Works Roads Department
2023_PWD_28624_10,CE/DEV/TB/235/2022-23/16,MMPPNA_22_23_181 Construction of road from Kalachand Irrigation Head Ph II to Longjai village via Kramthongdolia (Kramthongdolia to Longjai village) (Ch-0.00 m to Ch-2600.00 m) including routine maintenance for 4 (four),MMPPNA_22_23_181 Construction of road from Kalachand Irrigation Head Ph II to Longjai village via Kramthongdolia (Kramthongdolia to Longjai village) (Ch-0.00 m to Ch-2600.00 m) including routine maintenance for 4 (four),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Jan-2023 06:00 PM,10-Jan-2023 12:00 PM ,180.0,No ,No,Online,19-Jan-2023 02:00 PM,Public Works Roads Department,Haflong,781003.0,2.0,"1,80,29,000",Mona Kemprai,19177999.0,Accepted-AOC,20-May-2023,AOC,Public Works Roads Department
